ReservationId,CustomerId,FirstName,LastName,RoomType,NumOfPeople,NumOfBeds,ViewType,PricePerDay,TenantId,TenantBizId,TenantId_TenantBizId,BizName,BizLocationId, BizBldNumber,BizStreetName,BizCity,BizState,BizZipCode,StartDate,EndDate,BookedDate,TotalCost
483544649,43,Gerard,Buckridge,AccessibleQueenRoom,1,1,MountainView,85.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,09/10/2022,14/10/2022,19/10/2022,425.0
550789028,30,Malorie,Larson,LuxorySuite,4,1,CityView,150.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,01/10/2022,06/10/2022,11/10/2022,750.0
843443438,30,Malorie,Larson,DeluxeQueenRoom,2,2,PoolView,80.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,20/10/2022,23/10/2022,26/10/2022,240.0
711084172,6,Kelley,Leffler,FamilySuite,6,3,PoolView,205.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,04/10/2022,06/10/2022,08/10/2022,410.0
408102426,44,Sanjuana,O'Connell,PremiumQueenRoom,2,2,PoolView,105.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,19/10/2022,20/10/2022,21/10/2022,105.0
910850506,48,Marybelle,Johnston,LuxorySuite,4,1,CityView,150.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,26/09/2022,28/09/2022,30/09/2022,300.0
484618268,16,Burl,Ferry,PremiumKingRoom,2,1,MountainView,120.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,02/10/2022,05/10/2022,08/10/2022,360.0
509857237,36,Dan,Powlowski,PremiumKingRoom,2,1,MountainView,120.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,01/10/2022,03/10/2022,05/10/2022,240.0
751607149,36,Dan,Powlowski,FamilySuite,6,3,PoolView,205.0,100,105,100_105,GoodFellasHotel,1005,5300,W Century Blvd,Los Angeles,CA,90045,16/10/2022,20/10/2022,24/10/2022,820.0
968122196,12,Dannette,Kozey,DeluxeKingRoom,2,1,CityView,95.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,08/10/2022,13/10/2022,18/10/2022,475.0
938206127,24,Antwan,Brekke,DeluxeQueenRoom,2,2,PoolView,80.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,25/09/2022,29/09/2022,03/10/2022,320.0
45065901,40,Curt,Keeling,LuxorySuite,4,1,CityView,150.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,20/10/2022,26/10/2022,01/11/2022,900.0
81308936,19,Ned,Nicolas,LuxorySuite,4,1,CityView,150.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,15/10/2022,16/10/2022,17/10/2022,150.0
128426028,17,Roselee,Stracke,DeluxeKingRoom,2,1,CityView,95.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,30/09/2022,05/10/2022,10/10/2022,475.0
563055192,10,Carlton,Abernathy,AccessibleQueenRoom,1,1,MountainView,85.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,13/10/2022,14/10/2022,15/10/2022,85.0
187034936,25,Tonda,Ward,AccessibleQueenRoom,1,1,MountainView,85.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,17/10/2022,18/10/2022,19/10/2022,85.0
116117737,14,Greg,Walker,DeluxeKingRoom,2,1,CityView,95.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,15/10/2022,17/10/2022,19/10/2022,190.0
130973010,14,Greg,Walker,PremiumKingRoom,2,1,MountainView,120.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,03/10/2022,04/10/2022,05/10/2022,120.0
362462127,33,Toccara,Goldner,FamilySuite,6,3,PoolView,205.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,01/10/2022,03/10/2022,05/10/2022,410.0
461810437,31,Hollis,Walsh,LuxorySuite,4,1,CityView,150.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,29/09/2022,04/10/2022,09/10/2022,750.0
303501812,37,Twanda,Glover,StandardRoom,1,1,CityView,75.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,25/09/2022,27/09/2022,29/09/2022,150.0
886313368,36,Dan,Powlowski,AccessibleQueenRoom,1,1,MountainView,85.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,12/10/2022,18/10/2022,24/10/2022,510.0
677402027,35,Latia,Lubowitz,AccessibleQueenRoom,1,1,MountainView,85.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,30/09/2022,06/10/2022,12/10/2022,510.0
661405876,42,Mikel,Hackett,PremiumKingRoom,2,1,MountainView,120.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,29/09/2022,04/10/2022,09/10/2022,600.0
917246678,50,Melvin,Little,FamilySuite,6,3,PoolView,205.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,12/10/2022,16/10/2022,20/10/2022,820.0
572686287,8,Larisa,Hirthe,PremiumQueenRoom,2,2,PoolView,105.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,13/10/2022,16/10/2022,19/10/2022,315.0
396385415,31,Hollis,Walsh,LuxorySuite,4,1,CityView,150.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,29/09/2022,01/10/2022,03/10/2022,300.0
810853610,43,Gerard,Buckridge,DeluxeKingRoom,2,1,CityView,95.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,25/09/2022,01/10/2022,07/10/2022,570.0
970945913,19,Ned,Nicolas,PremiumKingRoom,2,1,MountainView,120.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,18/10/2022,24/10/2022,30/10/2022,720.0
153635104,42,Mikel,Hackett,FamilySuite,6,3,PoolView,205.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,20/10/2022,25/10/2022,30/10/2022,1025.0
226639488,33,Toccara,Goldner,AccessibleQueenRoom,1,1,MountainView,85.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,28/09/2022,03/10/2022,08/10/2022,425.0
905615446,15,Claudine,Steuber,PremiumKingRoom,2,1,MountainView,120.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,21/10/2022,25/10/2022,29/10/2022,480.0
755569560,25,Tonda,Ward,FamilySuite,6,3,PoolView,205.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,27/09/2022,01/10/2022,05/10/2022,820.0
626596496,45,Melva,Douglas,StandardRoom,1,1,CityView,75.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,06/10/2022,07/10/2022,08/10/2022,75.0
286448912,32,Olivia,Strosin,StandardRoom,1,1,CityView,75.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,21/10/2022,25/10/2022,29/10/2022,300.0
877417900,32,Olivia,Strosin,DeluxeKingRoom,2,1,CityView,95.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,13/10/2022,18/10/2022,23/10/2022,475.0
659992042,9,Ilene,Prohaska,StandardRoom,1,1,CityView,75.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,23/10/2022,24/10/2022,25/10/2022,75.0
473151770,8,Larisa,Hirthe,StandardRoom,1,1,CityView,75.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,30/09/2022,01/10/2022,02/10/2022,75.0
15982869,14,Greg,Walker,PremiumKingRoom,2,1,MountainView,120.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,27/09/2022,30/09/2022,03/10/2022,360.0
176615317,3,Gigi,Kemmer,DeluxeQueenRoom,2,2,PoolView,80.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,03/10/2022,09/10/2022,15/10/2022,480.0
945864417,5,Aletha,Hessel,DeluxeQueenRoom,2,2,PoolView,80.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,05/10/2022,06/10/2022,07/10/2022,80.0
76615651,20,Arvilla,Stoltenberg,FamilySuite,6,3,PoolView,205.0,100,105,100_105,GoodFellasHotel,1005,5300,W Century Blvd,Los Angeles,CA,90045,12/10/2022,17/10/2022,22/10/2022,1025.0
172465829,2,Burt,Jast,LuxorySuite,4,1,CityView,150.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,21/10/2022,25/10/2022,29/10/2022,600.0
603730855,19,Ned,Nicolas,PremiumKingRoom,2,1,MountainView,120.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,21/10/2022,22/10/2022,23/10/2022,120.0
909718548,5,Aletha,Hessel,AccessibleQueenRoom,1,1,MountainView,85.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,19/10/2022,21/10/2022,23/10/2022,170.0
615735454,33,Toccara,Goldner,StandardRoom,1,1,CityView,75.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,09/10/2022,15/10/2022,21/10/2022,450.0
949398155,3,Gigi,Kemmer,AccessibleQueenRoom,1,1,MountainView,85.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,16/10/2022,20/10/2022,24/10/2022,340.0
572920994,3,Gigi,Kemmer,PremiumQueenRoom,2,2,PoolView,105.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,09/10/2022,15/10/2022,21/10/2022,630.0
577528884,8,Larisa,Hirthe,PremiumQueenRoom,2,2,PoolView,105.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,24/09/2022,30/09/2022,06/10/2022,630.0
356144638,44,Sanjuana,O'Connell,PremiumQueenRoom,2,2,PoolView,105.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,04/10/2022,09/10/2022,14/10/2022,525.0
637808971,50,Melvin,Little,FamilySuite,6,3,PoolView,205.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,18/10/2022,23/10/2022,28/10/2022,1025.0
378088281,10,Carlton,Abernathy,PremiumKingRoom,2,1,MountainView,120.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,05/10/2022,10/10/2022,15/10/2022,600.0
4923901,17,Roselee,Stracke,PremiumKingRoom,2,1,MountainView,120.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,27/09/2022,01/10/2022,05/10/2022,480.0
766383406,15,Claudine,Steuber,PremiumQueenRoom,2,2,PoolView,105.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,17/10/2022,22/10/2022,27/10/2022,525.0
588914836,49,Sherman,Fahey,PremiumKingRoom,2,1,MountainView,120.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,10/10/2022,14/10/2022,18/10/2022,480.0
928546516,30,Malorie,Larson,DeluxeKingRoom,2,1,CityView,95.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,30/09/2022,02/10/2022,04/10/2022,190.0
778945277,17,Roselee,Stracke,PremiumKingRoom,2,1,MountainView,120.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,17/10/2022,20/10/2022,23/10/2022,360.0
113772956,3,Gigi,Kemmer,AccessibleQueenRoom,1,1,MountainView,85.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,19/10/2022,22/10/2022,25/10/2022,255.0
616269006,32,Olivia,Strosin,StandardRoom,1,1,CityView,75.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,24/09/2022,25/09/2022,26/09/2022,75.0
659933026,18,Dale,Carroll,LuxorySuite,4,1,CityView,150.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,13/10/2022,15/10/2022,17/10/2022,300.0
611315669,2,Burt,Jast,StandardRoom,1,1,CityView,75.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,23/10/2022,27/10/2022,31/10/2022,300.0
8418613,26,Janee,Franecki,PremiumKingRoom,2,1,MountainView,120.0,100,105,100_105,GoodFellasHotel,1005,5300,W Century Blvd,Los Angeles,CA,90045,26/09/2022,01/10/2022,06/10/2022,600.0
212676623,36,Dan,Powlowski,DeluxeKingRoom,2,1,CityView,95.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,02/10/2022,07/10/2022,12/10/2022,475.0
270031705,18,Dale,Carroll,PremiumQueenRoom,2,2,PoolView,105.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,30/09/2022,03/10/2022,06/10/2022,315.0
628810416,31,Hollis,Walsh,DeluxeKingRoom,2,1,CityView,95.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,28/09/2022,30/09/2022,02/10/2022,190.0
934199909,46,Kasey,Lakin,StandardRoom,1,1,CityView,75.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,01/10/2022,03/10/2022,05/10/2022,150.0
304304703,21,Somer,Fisher,AccessibleQueenRoom,1,1,MountainView,85.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,30/09/2022,04/10/2022,08/10/2022,340.0
105411840,39,Freeman,Padberg,DeluxeKingRoom,2,1,CityView,95.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,30/09/2022,05/10/2022,10/10/2022,475.0
282628690,35,Latia,Lubowitz,LuxorySuite,4,1,CityView,150.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,17/10/2022,23/10/2022,29/10/2022,900.0
321114142,16,Burl,Ferry,StandardRoom,1,1,CityView,75.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,18/10/2022,23/10/2022,28/10/2022,375.0
760022391,15,Claudine,Steuber,PremiumQueenRoom,2,2,PoolView,105.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,05/10/2022,09/10/2022,13/10/2022,420.0
651598841,41,Weldon,Medhurst,FamilySuite,6,3,PoolView,205.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,24/09/2022,27/09/2022,30/09/2022,615.0
533325604,49,Sherman,Fahey,PremiumQueenRoom,2,2,PoolView,105.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,15/10/2022,17/10/2022,19/10/2022,210.0
273623534,8,Larisa,Hirthe,AccessibleQueenRoom,1,1,MountainView,85.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,09/10/2022,10/10/2022,11/10/2022,85.0
429677307,2,Burt,Jast,LuxorySuite,4,1,CityView,150.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,20/10/2022,25/10/2022,30/10/2022,750.0
360645625,43,Gerard,Buckridge,AccessibleQueenRoom,1,1,MountainView,85.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,16/10/2022,17/10/2022,18/10/2022,85.0
630049530,39,Freeman,Padberg,FamilySuite,6,3,PoolView,205.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,28/09/2022,01/10/2022,04/10/2022,615.0
171549590,17,Roselee,Stracke,FamilySuite,6,3,PoolView,205.0,100,105,100_105,GoodFellasHotel,1005,5300,W Century Blvd,Los Angeles,CA,90045,14/10/2022,19/10/2022,24/10/2022,1025.0
994939747,14,Greg,Walker,DeluxeQueenRoom,2,2,PoolView,80.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,30/09/2022,01/10/2022,02/10/2022,80.0
32241460,1,Ronny,Pfeffer,FamilySuite,6,3,PoolView,205.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,25/09/2022,26/09/2022,27/09/2022,205.0
81803334,25,Tonda,Ward,StandardRoom,1,1,CityView,75.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,25/09/2022,01/10/2022,07/10/2022,450.0
656627518,4,Abram,Feest,LuxorySuite,4,1,CityView,150.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,18/10/2022,24/10/2022,30/10/2022,900.0
764038868,30,Malorie,Larson,LuxorySuite,4,1,CityView,150.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,12/10/2022,13/10/2022,14/10/2022,150.0
295531636,40,Curt,Keeling,PremiumQueenRoom,2,2,PoolView,105.0,100,105,100_105,GoodFellasHotel,1005,5300,W Century Blvd,Los Angeles,CA,90045,10/10/2022,12/10/2022,14/10/2022,210.0
376879203,16,Burl,Ferry,StandardRoom,1,1,CityView,75.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,05/10/2022,10/10/2022,15/10/2022,375.0
409484509,6,Kelley,Leffler,DeluxeKingRoom,2,1,CityView,95.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,07/10/2022,11/10/2022,15/10/2022,380.0
472171021,9,Ilene,Prohaska,StandardRoom,1,1,CityView,75.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,10/10/2022,11/10/2022,12/10/2022,75.0
913184566,10,Carlton,Abernathy,LuxorySuite,4,1,CityView,150.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,08/10/2022,10/10/2022,12/10/2022,300.0
35402968,35,Latia,Lubowitz,AccessibleQueenRoom,1,1,MountainView,85.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,20/10/2022,25/10/2022,30/10/2022,425.0
806399313,17,Roselee,Stracke,FamilySuite,6,3,PoolView,205.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,13/10/2022,19/10/2022,25/10/2022,1230.0
179895151,14,Greg,Walker,PremiumKingRoom,2,1,MountainView,120.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,01/10/2022,05/10/2022,09/10/2022,480.0
957287726,29,Cathrine,Lowe,PremiumKingRoom,2,1,MountainView,120.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,04/10/2022,08/10/2022,12/10/2022,480.0
988817927,47,Dina,O'Hara,LuxorySuite,4,1,CityView,150.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,13/10/2022,14/10/2022,15/10/2022,150.0
573863544,5,Aletha,Hessel,LuxorySuite,4,1,CityView,150.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,14/10/2022,17/10/2022,20/10/2022,450.0
713449146,39,Freeman,Padberg,StandardRoom,1,1,CityView,75.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,18/10/2022,22/10/2022,26/10/2022,300.0
364418094,33,Toccara,Goldner,AccessibleQueenRoom,1,1,MountainView,85.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,28/09/2022,29/09/2022,30/09/2022,85.0
483369982,6,Kelley,Leffler,PremiumQueenRoom,2,2,PoolView,105.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,08/10/2022,09/10/2022,10/10/2022,105.0
213105089,47,Dina,O'Hara,AccessibleQueenRoom,1,1,MountainView,85.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,10/10/2022,13/10/2022,16/10/2022,255.0
529949289,14,Greg,Walker,StandardRoom,1,1,CityView,75.0,100,105,100_105,GoodFellasHotel,1005,5300,W Century Blvd,Los Angeles,CA,90045,22/10/2022,26/10/2022,30/10/2022,300.0
403462547,43,Gerard,Buckridge,FamilySuite,6,3,PoolView,205.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,17/10/2022,18/10/2022,19/10/2022,205.0
336257747,8,Larisa,Hirthe,DeluxeQueenRoom,2,2,PoolView,80.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,11/10/2022,17/10/2022,23/10/2022,480.0
823548039,39,Freeman,Padberg,FamilySuite,6,3,PoolView,205.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,10/10/2022,12/10/2022,14/10/2022,410.0
458516245,8,Larisa,Hirthe,LuxorySuite,4,1,CityView,150.0,100,102,100_102,GoodFellasHotel,1002,881,43rd Street,New York,NY,10036,09/10/2022,13/10/2022,17/10/2022,600.0
182826672,28,Ezra,Kuhic,AccessibleQueenRoom,1,1,MountainView,85.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,24/09/2022,25/09/2022,26/09/2022,85.0
939571157,42,Mikel,Hackett,DeluxeQueenRoom,2,2,PoolView,80.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,02/10/2022,08/10/2022,14/10/2022,480.0
769433880,5,Aletha,Hessel,AccessibleQueenRoom,1,1,MountainView,85.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,13/10/2022,17/10/2022,21/10/2022,340.0
626374375,3,Gigi,Kemmer,StandardRoom,1,1,CityView,75.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,20/10/2022,26/10/2022,01/11/2022,450.0
132471533,21,Somer,Fisher,PremiumQueenRoom,2,2,PoolView,105.0,110,101,110_101,HikingHotels,1101,5711,South Colorado Blvd,Denver,CO,80246,19/10/2022,22/10/2022,25/10/2022,315.0
400120266,3,Gigi,Kemmer,DeluxeQueenRoom,2,2,PoolView,80.0,100,105,100_105,GoodFellasHotel,1005,5300,W Century Blvd,Los Angeles,CA,90045,15/10/2022,20/10/2022,25/10/2022,400.0
156281943,2,Burt,Jast,LuxorySuite,4,1,CityView,150.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,25/09/2022,30/09/2022,05/10/2022,750.0
548959539,8,Larisa,Hirthe,PremiumQueenRoom,2,2,PoolView,105.0,120,101,120_101,CasinoHotels,1201,711,W Resort World,Los Vegas,NV,89109,24/09/2022,25/09/2022,26/09/2022,105.0
641181042,8,Larisa,Hirthe,PremiumKingRoom,2,1,MountainView,120.0,100,105,100_105,GoodFellasHotel,1005,5300,W Century Blvd,Los Angeles,CA,90045,07/10/2022,11/10/2022,15/10/2022,480.0
961936990,43,Gerard,Buckridge,StandardRoom,1,1,CityView,75.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,07/10/2022,10/10/2022,13/10/2022,225.0
118625786,1,Ronny,Pfeffer,DeluxeKingRoom,2,1,CityView,95.0,100,104,100_104,GoodFellasHotel,1004,9901,Universal Blvd,Orlando,FL,32819,29/09/2022,02/10/2022,05/10/2022,285.0
274787387,24,Antwan,Brekke,AccessibleQueenRoom,1,1,MountainView,85.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,07/10/2022,13/10/2022,19/10/2022,510.0
507384438,3,Gigi,Kemmer,PremiumQueenRoom,2,2,PoolView,105.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,03/10/2022,04/10/2022,05/10/2022,105.0
643267246,27,Lanette,Quitzon,DeluxeKingRoom,2,1,CityView,95.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,15/10/2022,17/10/2022,19/10/2022,190.0
242609011,22,Gordon,Cole,DeluxeKingRoom,2,1,CityView,95.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,07/10/2022,10/10/2022,13/10/2022,285.0
711288059,5,Aletha,Hessel,StandardRoom,1,1,CityView,75.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,30/09/2022,06/10/2022,12/10/2022,450.0
854502966,13,Andy,Wunsch,StandardRoom,1,1,CityView,75.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,01/10/2022,03/10/2022,05/10/2022,150.0
263634160,5,Aletha,Hessel,LuxorySuite,4,1,CityView,150.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,30/09/2022,05/10/2022,10/10/2022,750.0
111527274,6,Kelley,Leffler,DeluxeKingRoom,2,1,CityView,95.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,04/10/2022,09/10/2022,14/10/2022,475.0
629101870,28,Ezra,Kuhic,PremiumKingRoom,2,1,MountainView,120.0,120,102,120_102,CasinoHotels,1202,5017,East Second Street,Reno,NV,89521,03/10/2022,04/10/2022,05/10/2022,120.0
84642772,50,Melvin,Little,AccessibleQueenRoom,1,1,MountainView,85.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,08/10/2022,11/10/2022,14/10/2022,255.0
468662489,21,Somer,Fisher,PremiumQueenRoom,2,2,PoolView,105.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,03/10/2022,07/10/2022,11/10/2022,420.0
636365774,45,Melva,Douglas,StandardRoom,1,1,CityView,75.0,100,101,100_101,GoodFellasHotel,1001,334,BestFriend Rd,Atlanta,GA,30337,10/10/2022,11/10/2022,12/10/2022,75.0
782897751,5,Aletha,Hessel,PremiumQueenRoom,2,2,PoolView,105.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,13/10/2022,15/10/2022,17/10/2022,210.0
451399383,34,Lawanna,Pollich,StandardRoom,1,1,CityView,75.0,130,102,130_102,FamilyFunHotel,1302,588,W Convention Way,Anaheim,CA,92802,06/10/2022,08/10/2022,10/10/2022,150.0
821857528,42,Mikel,Hackett,LuxorySuite,4,1,CityView,150.0,100,103,100_103,GoodFellasHotel,1003,204,Powell Street,San Francisco,CA,94102,30/09/2022,02/10/2022,04/10/2022,300.0
309515458,32,Olivia,Strosin,AccessibleQueenRoom,1,1,MountainView,85.0,110,102,110_102,HikingHotels,1102,156,149 State Highway,Grand Canyon,CA,86023,16/10/2022,20/10/2022,24/10/2022,340.0
144061125,41,Weldon,Medhurst,DeluxeKingRoom,2,1,CityView,95.0,130,101,130_101,FamilyFunHotel,1301,671,Hotel Plaza Blvd,Lake Buena,FL,32830,24/09/2022,26/09/2022,28/09/2022,190.0
670839053,37,Twanda,Glover,PremiumKingRoom,2,1,MountainView,120.0,110,103,110_103,HikingHotels,1103,814,E Mall Drive,Rapid City,SD,57701,20/10/2022,22/10/2022,24/10/2022,240.0
